latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.01933,28.887304,32.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),wind_direction_10m (°)
2023-10-25T11:00,21.7,64,0.00,0.00,3,1010.5,92,22.0,39.6,220
2023-10-25T12:00,22.8,59,0.00,0.00,3,1010.1,98,21.9,40.7,222
2023-10-25T13:00,22.6,66,0.00,0.00,3,1010.0,100,20.0,39.6,232
2023-10-25T14:00,21.9,70,0.00,0.00,3,1009.8,97,17.4,34.6,240
2023-10-25T15:00,21.4,69,0.00,0.00,3,1009.7,90,20.5,33.5,252
2023-10-25T16:00,21.5,72,0.00,0.00,3,1009.9,100,22.8,36.4,254
2023-10-25T17:00,21.2,72,0.00,0.00,3,1010.1,99,21.4,36.7,257
2023-10-25T18:00,20.8,74,0.00,0.00,3,1010.2,100,18.8,34.2,253
2023-10-25T19:00,20.8,75,0.00,0.00,3,1010.6,100,16.8,29.9,247
2023-10-25T20:00,20.4,78,0.00,0.00,3,1010.3,100,14.3,27.4,231
2023-10-25T21:00,20.4,76,0.00,0.00,3,1010.1,100,17.8,28.1,228
2023-10-25T22:00,21.3,64,0.00,0.00,3,1009.8,100,24.5,38.9,227
2023-10-25T23:00,21.5,59,0.00,0.00,3,1009.9,100,26.5,42.8,226
2023-10-26T00:00,21.4,59,0.00,0.00,3,1010.0,100,23.2,42.8,223
2023-10-26T01:00,21.0,63,0.00,0.00,3,1009.3,100,24.6,41.8,215
2023-10-26T02:00,20.9,64,0.00,0.00,3,1008.6,100,25.3,39.6,210
2023-10-26T03:00,21.4,59,0.00,0.00,3,1008.8,100,27.0,44.3,217
2023-10-26T04:00,21.1,60,0.00,0.00,3,1009.0,100,21.4,43.2,221
2023-10-26T05:00,21.1,58,0.00,0.00,3,1009.0,100,21.0,34.6,218
2023-10-26T06:00,22.0,56,0.00,0.00,3,1009.5,88,21.2,34.2,222
2023-10-26T07:00,23.0,55,0.00,0.00,3,1009.4,99,20.0,34.6,219
2023-10-26T08:00,23.8,50,0.00,0.00,3,1009.7,100,23.0,40.0,212
2023-10-26T09:00,24.1,48,0.00,0.00,3,1009.5,100,26.4,45.7,208
2023-10-26T10:00,24.2,49,0.00,0.00,3,1008.8,100,30.8,52.9,201
2023-10-26T11:00,24.2,50,0.00,0.00,3,1008.6,100,30.6,55.1,205
2023-10-26T12:00,23.7,52,0.00,0.00,3,1008.7,100,32.1,53.3,215
2023-10-26T13:00,23.7,52,0.00,0.00,3,1009.1,85,30.9,50.0,214
2023-10-26T14:00,22.2,59,0.00,0.00,3,1009.2,86,27.2,54.0,212
2023-10-26T15:00,22.0,58,0.00,0.00,3,1009.2,97,28.6,43.6,214
2023-10-26T16:00,21.5,61,0.00,0.00,3,1009.3,99,29.2,51.8,213
2023-10-26T17:00,20.7,67,0.00,0.00,3,1009.2,99,25.3,47.9,213
2023-10-26T18:00,20.7,69,0.00,0.00,3,1009.1,100,25.3,41.0,213
2023-10-26T19:00,20.5,72,0.00,0.00,2,1009.7,53,22.3,42.1,214
2023-10-26T20:00,20.0,75,0.00,0.00,2,1009.1,66,19.8,36.0,217
2023-10-26T21:00,19.8,76,0.00,0.00,1,1009.0,34,19.7,32.4,218
2023-10-26T22:00,19.8,74,0.00,0.00,1,1008.7,31,19.4,33.1,222
2023-10-26T23:00,19.6,74,0.00,0.00,0,1009.1,10,16.2,31.3,233
2023-10-27T00:00,19.4,73,0.00,0.00,1,1009.1,40,15.9,26.3,237
2023-10-27T01:00,19.9,75,0.00,0.00,0,1008.6,13,20.4,36.4,228
2023-10-27T02:00,19.6,75,0.00,0.00,0,1008.7,11,18.1,33.1,227
2023-10-27T03:00,19.4,76,0.00,0.00,1,1008.9,48,15.9,29.5,219
2023-10-27T04:00,19.1,77,0.00,0.00,3,1008.7,90,14.3,25.9,219
2023-10-27T05:00,19.2,79,0.00,0.00,3,1008.6,100,16.4,26.3,218
2023-10-27T06:00,20.0,76,0.00,0.00,3,1009.1,99,19.5,31.0,214
2023-10-27T07:00,21.4,69,0.00,0.00,2,1009.0,61,20.9,36.4,212
2023-10-27T08:00,22.1,66,0.00,0.00,1,1008.9,20,22.2,40.0,212
2023-10-27T09:00,22.8,65,0.00,0.00,3,1008.8,86,22.3,41.0,214
2023-10-27T10:00,23.4,63,0.00,0.00,1,1008.0,44,20.6,40.3,213
2023-10-27T11:00,24.1,61,0.00,0.00,0,1007.4,18,20.6,38.5,224
2023-10-27T12:00,24.4,61,0.00,0.00,1,1007.1,37,16.8,38.2,228
2023-10-27T13:00,24.8,60,0.00,0.00,2,1006.4,62,17.3,34.9,234
2023-10-27T14:00,24.4,61,0.00,0.00,3,1006.1,92,21.3,33.1,231
2023-10-27T15:00,23.2,62,0.00,0.00,3,1006.1,100,19.3,35.6,233
2023-10-27T16:00,23.2,61,0.00,0.00,3,1006.4,100,24.1,38.5,235
2023-10-27T17:00,23.0,63,0.00,0.00,3,1006.5,100,25.5,41.8,226
2023-10-27T18:00,22.0,69,0.00,0.00,2,1007.1,78,20.2,41.4,229
2023-10-27T19:00,21.8,69,0.00,0.00,0,1007.3,14,24.4,38.5,224
2023-10-27T20:00,21.9,65,0.00,0.00,0,1007.3,0,29.8,48.6,224
2023-10-27T21:00,21.6,67,0.00,0.00,0,1007.5,1,30.3,50.0,222
2023-10-27T22:00,21.4,69,0.00,0.00,0,1007.7,12,29.2,49.7,219
2023-10-27T23:00,21.1,70,0.00,0.00,1,1007.6,21,30.0,49.0,218
2023-10-28T00:00,21.0,70,0.00,0.00,0,1007.5,16,31.5,51.1,216
2023-10-28T01:00,21.4,75,0.00,0.00,0,1007.4,13,29.1,47.5,221
2023-10-28T02:00,21.1,75,0.00,0.00,3,1007.7,84,28.5,47.9,217
2023-10-28T03:00,21.0,75,0.00,0.00,3,1008.1,100,27.8,46.4,217
2023-10-28T04:00,20.9,75,0.00,0.00,3,1008.4,96,28.0,46.1,215
2023-10-28T05:00,20.9,75,0.00,0.00,2,1009.3,53,27.5,45.7,214
2023-10-28T06:00,21.9,71,0.00,0.00,3,1009.6,85,30.5,51.8,215
2023-10-28T07:00,22.5,69,0.00,0.00,2,1010.3,62,25.9,53.3,215
2023-10-28T08:00,23.2,66,0.00,0.00,0,1010.6,12,25.2,45.4,214
2023-10-28T09:00,23.8,64,0.00,0.00,0,1010.8,5,24.9,45.4,214
2023-10-28T10:00,24.4,62,0.00,0.00,0,1010.6,0,23.0,44.6,215
2023-10-28T11:00,24.8,60,0.00,0.00,0,1010.3,0,18.9,41.4,215
2023-10-28T12:00,25.1,60,0.00,0.00,0,1010.2,0,13.9,35.3,217
2023-10-28T13:00,25.3,64,0.00,0.00,0,1009.9,12,16.9,31.7,232
2023-10-28T14:00,24.8,66,0.00,0.00,0,1010.0,2,13.7,29.2,235
2023-10-28T15:00,23.4,69,0.00,0.00,0,1010.2,1,10.5,22.0,239
2023-10-28T16:00,22.4,70,0.00,0.00,0,1010.7,1,8.5,17.3,242
2023-10-28T17:00,22.0,71,0.00,0.00,0,1011.1,0,8.4,13.7,245
2023-10-28T18:00,21.1,73,0.00,0.00,0,1011.4,4,7.4,13.3,247
2023-10-28T19:00,20.6,76,0.00,0.00,0,1011.9,6,7.1,11.2,246
2023-10-28T20:00,19.5,83,0.00,0.00,0,1012.5,2,7.5,11.2,253
2023-10-28T21:00,18.8,88,0.00,0.00,2,1012.7,71,8.4,10.8,227
2023-10-28T22:00,19.1,88,0.00,0.00,2,1013.1,56,6.4,10.4,207
2023-10-28T23:00,18.4,91,0.00,0.00,2,1013.4,75,6.7,10.4,216
2023-10-29T00:00,18.1,91,0.00,0.00,3,1013.8,100,7.7,10.4,208
2023-10-29T01:00,17.4,93,0.00,0.00,3,1013.7,100,9.2,10.4,222
2023-10-29T02:00,17.1,93,0.00,0.00,3,1014.0,100,9.5,11.2,233
2023-10-29T03:00,17.4,92,0.00,0.00,3,1014.6,100,8.0,11.2,262
2023-10-29T04:00,17.2,93,0.00,0.00,3,1014.8,99,7.6,10.1,251
2023-10-29T05:00,17.4,93,0.00,0.00,3,1015.3,97,7.3,10.4,261
2023-10-29T06:00,19.9,84,0.00,0.00,2,1015.8,77,4.1,9.4,255
2023-10-29T07:00,21.5,77,0.00,0.00,3,1016.1,100,4.8,13.3,243
2023-10-29T08:00,22.3,73,0.00,0.00,3,1016.3,99,4.6,14.8,231
2023-10-29T09:00,22.9,73,0.00,0.00,3,1016.5,100,4.1,15.5,218
2023-10-29T10:00,23.1,71,0.00,0.00,3,1016.3,99,4.4,15.1,215
2023-10-29T11:00,23.6,69,0.10,0.10,51,1015.8,33,3.3,15.5,229
2023-10-29T12:00,23.4,69,0.10,0.10,51,1015.9,83,7.0,17.6,348
2023-10-29T13:00,23.4,69,0.00,0.00,3,1016.2,100,15.0,28.4,10
2023-10-29T14:00,21.9,75,0.00,0.00,3,1016.2,100,15.7,28.4,20
2023-10-29T15:00,20.1,84,0.00,0.00,3,1016.7,83,14.8,28.1,18
2023-10-29T16:00,19.1,92,0.00,0.00,2,1017.3,65,16.8,27.0,28
2023-10-29T17:00,19.0,95,0.00,0.00,0,1017.8,12,18.5,29.9,37
2023-10-29T18:00,18.9,96,0.00,0.00,1,1018.0,28,17.6,29.9,41
2023-10-29T19:00,18.9,95,0.00,0.00,3,1018.5,91,17.1,28.8,48
2023-10-29T20:00,18.6,97,0.00,0.00,3,1018.7,95,15.0,28.1,55
2023-10-29T21:00,18.5,97,0.00,0.00,3,1018.7,93,13.1,24.5,58
2023-10-29T22:00,18.4,98,0.00,0.00,3,1018.9,100,12.4,22.0,54
2023-10-29T23:00,18.1,99,0.00,0.00,3,1018.9,100,12.8,21.2,50
2023-10-30T00:00,18.0,99,0.00,0.00,3,1018.9,100,13.8,23.0,49
2023-10-30T01:00,17.8,98,0.00,0.00,3,1018.9,100,14.0,23.0,44
2023-10-30T02:00,17.5,97,0.00,0.00,0,1019.0,2,14.0,22.7,46
2023-10-30T03:00,17.4,96,0.00,0.00,0,1018.9,3,15.8,25.9,45
2023-10-30T04:00,17.6,95,0.00,0.00,0,1018.9,1,16.3,26.6,47
2023-10-30T05:00,17.8,95,0.00,0.00,0,1019.0,11,15.0,26.3,42
2023-10-30T06:00,19.4,88,0.00,0.00,1,1019.4,44,19.0,31.3,53
2023-10-30T07:00,20.6,81,0.00,0.00,1,1019.5,33,19.7,34.9,55
2023-10-30T08:00,22.5,68,0.00,0.00,1,1019.0,41,20.2,36.7,59
2023-10-30T09:00,23.6,64,0.00,0.00,0,1018.8,15,19.0,37.4,57
2023-10-30T10:00,24.2,62,0.00,0.00,1,1018.4,23,20.4,38.2,49
2023-10-30T11:00,23.8,64,0.00,0.00,0,1018.0,19,23.4,42.5,43
2023-10-30T12:00,23.1,67,0.00,0.00,1,1017.6,20,23.5,43.2,40
2023-10-30T13:00,23.2,66,0.00,0.00,0,1017.6,5,19.9,35.6,32
2023-10-30T14:00,21.0,76,0.00,0.00,0,1017.7,9,20.6,38.2,27
2023-10-30T15:00,19.5,83,0.00,0.00,0,1018.0,6,19.0,36.4,33
2023-10-30T16:00,19.1,87,0.00,0.00,0,1018.3,3,18.6,31.3,41
2023-10-30T17:00,18.8,89,0.00,0.00,0,1018.2,5,17.3,30.2,43
2023-10-30T18:00,18.4,91,0.00,0.00,0,1018.0,9,15.3,28.1,45
2023-10-30T19:00,18.0,93,0.00,0.00,0,1018.3,10,11.5,24.5,41
2023-10-30T20:00,17.8,94,0.00,0.00,0,1018.2,9,9.8,18.7,36
2023-10-30T21:00,17.5,94,0.00,0.00,0,1017.8,12,8.7,15.8,30
2023-10-30T22:00,17.3,95,0.00,0.00,3,1017.5,100,9.2,15.8,31
2023-10-30T23:00,17.0,96,0.00,0.00,1,1017.6,39,6.6,15.1,22
2023-10-31T00:00,16.8,97,0.00,0.00,1,1017.5,31,7.3,12.2,33
2023-10-31T01:00,17.0,97,0.00,0.00,3,1017.7,100,6.4,12.2,47
2023-10-31T02:00,17.0,97,0.00,0.00,3,1017.6,100,5.8,12.2,68
2023-10-31T03:00,17.0,96,0.00,0.00,3,1017.6,100,4.0,10.8,85
2023-10-31T04:00,17.2,94,0.00,0.00,3,1017.5,100,2.2,7.9,81
2023-10-31T05:00,17.6,92,0.00,0.00,3,1017.5,100,2.8,6.1,130
2023-10-31T06:00,18.4,90,0.00,0.00,3,1017.8,100,7.2,12.6,180
2023-10-31T07:00,19.1,87,0.10,0.10,51,1017.7,98,11.4,21.2,198
2023-10-31T08:00,19.8,82,0.10,0.10,51,1017.5,87,13.2,26.3,209
2023-10-31T09:00,20.4,78,0.00,0.00,3,1017.1,88,12.9,26.6,216
2023-10-31T10:00,21.0,75,0.00,0.00,3,1016.5,81,13.1,28.1,217
2023-10-31T11:00,21.1,75,0.00,0.00,0,1015.9,7,12.8,28.1,212
2023-10-31T12:00,21.0,76,0.00,0.00,0,1015.4,2,11.2,27.4,213
2023-10-31T13:00,20.8,81,0.00,0.00,0,1015.4,10,10.7,24.1,200
2023-10-31T14:00,20.2,83,0.00,0.00,0,1014.9,2,7.4,22.3,194
2023-10-31T15:00,19.2,88,0.00,0.00,0,1014.9,1,6.4,15.1,196
2023-10-31T16:00,18.0,95,0.00,0.00,0,1014.8,0,4.2,10.8,200
2023-10-31T17:00,17.6,97,0.00,0.00,0,1014.9,4,4.9,7.9,163
2023-10-31T18:00,17.4,96,0.00,0.00,0,1015.0,3,5.4,8.3,188
2023-10-31T19:00,17.6,95,0.00,0.00,0,1015.4,1,6.5,10.8,180
2023-10-31T20:00,18.0,93,0.00,0.00,0,1014.9,1,7.6,12.6,155
2023-10-31T21:00,18.3,92,0.00,0.00,0,1014.7,1,8.7,14.4,173
2023-10-31T22:00,18.1,93,0.00,0.00,0,1014.6,0,7.6,14.4,211
2023-10-31T23:00,18.2,92,0.00,0.00,0,1014.4,0,8.0,13.0,207
2023-11-01T00:00,18.5,92,0.00,0.00,0,1014.5,4,11.2,18.4,220
2023-11-01T01:00,18.2,94,0.00,0.00,3,1013.9,98,11.1,20.2,216
2023-11-01T02:00,18.2,93,0.00,0.00,3,1013.7,100,10.9,18.4,214
2023-11-01T03:00,18.4,93,0.00,0.00,3,1013.6,100,13.2,21.2,206
2023-11-01T04:00,18.6,90,0.00,0.00,3,1013.5,98,15.7,25.6,217
2023-11-01T05:00,18.9,88,0.00,0.00,3,1013.7,100,15.7,25.6,217
2023-11-01T06:00,19.3,84,0.00,0.00,2,1014.3,71,15.5,25.6,226
2023-11-01T07:00,20.5,76,0.00,0.00,3,1014.5,99,15.3,27.7,227
2023-11-01T08:00,21.4,69,0.00,0.00,3,1014.5,100,16.3,30.2,229
2023-11-01T09:00,21.4,68,0.00,0.00,3,1014.6,100,14.3,30.2,231
2023-11-01T10:00,21.7,65,0.00,0.00,3,1014.6,100,13.4,27.0,243
2023-11-01T11:00,22.5,59,0.00,0.00,3,1014.3,91,12.1,27.4,260
2023-11-01T12:00,23.0,53,0.00,0.00,1,1014.2,47,11.6,25.6,248
2023-11-01T13:00,22.5,62,0.00,0.00,1,1013.9,25,13.2,27.4,248
2023-11-01T14:00,21.7,66,0.00,0.00,1,1014.0,28,12.4,25.2,262
2023-11-01T15:00,20.0,75,0.00,0.00,1,1014.1,32,6.1,22.0,267
2023-11-01T16:00,19.1,80,0.00,0.00,0,1014.3,11,9.1,14.8,353
2023-11-01T17:00,18.5,83,0.00,0.00,1,1014.3,21,11.2,18.0,21
2023-11-01T18:00,18.0,91,0.00,0.00,0,1014.5,13,12.0,20.2,49
